,Planet Name,Full Phase Curve Noise Estimate 1.95-1.9695um,Full Phase Curve Noise Estimate 1.9695-1.989um,Full Phase Curve Noise Estimate 1.989-2.0085um,Full Phase Curve Noise Estimate 2.0085-2.028um,Full Phase Curve Noise Estimate 2.028-2.0475um,Full Phase Curve Noise Estimate 2.0475-2.067um,Full Phase Curve Noise Estimate 2.067-2.0865um,Full Phase Curve Noise Estimate 2.0865-2.106um,Full Phase Curve Noise Estimate 2.106-2.1255um,Full Phase Curve Noise Estimate 2.1255-2.145um,Full Phase Curve Noise Estimate 2.145-2.1645um,Full Phase Curve Noise Estimate 2.1645-2.184um,Full Phase Curve Noise Estimate 2.184-2.2035um,Full Phase Curve Noise Estimate 2.2035-2.223um,Full Phase Curve Noise Estimate 2.223-2.2425um,Full Phase Curve Noise Estimate 2.2425-2.262um,Full Phase Curve Noise Estimate 2.262-2.2815um,Full Phase Curve Noise Estimate 2.2815-2.301um,Full Phase Curve Noise Estimate 2.301-2.3205um,Full Phase Curve Noise Estimate 2.3205-2.34um,Full Phase Curve Noise Estimate 2.34-2.3595um,Full Phase Curve Noise Estimate 2.3595-2.379um,Full Phase Curve Noise Estimate 2.379-2.3985um,Full Phase Curve Noise Estimate 2.3985-2.418um,Full Phase Curve Noise Estimate 2.418-2.4375um,Full Phase Curve Noise Estimate 2.4375-2.457um,Full Phase Curve Noise Estimate 2.457-2.4765um,Full Phase Curve Noise Estimate 2.4765-2.496um,Full Phase Curve Noise Estimate 2.496-2.5155um,Full Phase Curve Noise Estimate 2.5155-2.535um,Full Phase Curve Noise Estimate 2.535-2.5545um,Full Phase Curve Noise Estimate 2.5545-2.574um,Full Phase Curve Noise Estimate 2.574-2.5935um,Full Phase Curve Noise Estimate 2.5935-2.613um,Full Phase Curve Noise Estimate 2.613-2.6325um,Full Phase Curve Noise Estimate 2.6325-2.652um,Full Phase Curve Noise Estimate 2.652-2.6715um,Full Phase Curve Noise Estimate 2.6715-2.691um,Full Phase Curve Noise Estimate 2.691-2.7105um,Full Phase Curve Noise Estimate 2.7105-2.73um,Full Phase Curve Noise Estimate 2.73-2.7495um,Full Phase Curve Noise Estimate 2.7495-2.769um,Full Phase Curve Noise Estimate 2.769-2.7885um,Full Phase Curve Noise Estimate 2.7885-2.808um,Full Phase Curve Noise Estimate 2.808-2.8275um,Full Phase Curve Noise Estimate 2.8275-2.847um,Full Phase Curve Noise Estimate 2.847-2.8665um,Full Phase Curve Noise Estimate 2.8665-2.886um,Full Phase Curve Noise Estimate 2.886-2.9055um,Full Phase Curve Noise Estimate 2.9055-2.925um,Full Phase Curve Noise Estimate 2.925-2.9445um,Full Phase Curve Noise Estimate 2.9445-2.964um,Full Phase Curve Noise Estimate 2.964-2.9835um,Full Phase Curve Noise Estimate 2.9835-3.003um,Full Phase Curve Noise Estimate 3.003-3.0225um,Full Phase Curve Noise Estimate 3.0225-3.042um,Full Phase Curve Noise Estimate 3.042-3.0615um,Full Phase Curve Noise Estimate 3.0615-3.081um,Full Phase Curve Noise Estimate 3.081-3.1005um,Full Phase Curve Noise Estimate 3.1005-3.12um,Full Phase Curve Noise Estimate 3.12-3.1395um,Full Phase Curve Noise Estimate 3.1395-3.159um,Full Phase Curve Noise Estimate 3.159-3.1785um,Full Phase Curve Noise Estimate 3.1785-3.198um,Full Phase Curve Noise Estimate 3.198-3.2175um,Full Phase Curve Noise Estimate 3.2175-3.237um,Full Phase Curve Noise Estimate 3.237-3.2565um,Full Phase Curve Noise Estimate 3.2565-3.276um,Full Phase Curve Noise Estimate 3.276-3.2955um,Full Phase Curve Noise Estimate 3.2955-3.315um,Full Phase Curve Noise Estimate 3.315-3.3345um,Full Phase Curve Noise Estimate 3.3345-3.354um,Full Phase Curve Noise Estimate 3.354-3.3735um,Full Phase Curve Noise Estimate 3.3735-3.393um,Full Phase Curve Noise Estimate 3.393-3.4125um,Full Phase Curve Noise Estimate 3.4125-3.432um,Full Phase Curve Noise Estimate 3.432-3.4515um,Full Phase Curve Noise Estimate 3.4515-3.471um,Full Phase Curve Noise Estimate 3.471-3.4905um,Full Phase Curve Noise Estimate 3.4905-3.51um,Full Phase Curve Noise Estimate 3.51-3.5295um,Full Phase Curve Noise Estimate 3.5295-3.549um,Full Phase Curve Noise Estimate 3.549-3.5685um,Full Phase Curve Noise Estimate 3.5685-3.588um,Full Phase Curve Noise Estimate 3.588-3.6075um,Full Phase Curve Noise Estimate 3.6075-3.627um,Full Phase Curve Noise Estimate 3.627-3.6465um,Full Phase Curve Noise Estimate 3.6465-3.666um,Full Phase Curve Noise Estimate 3.666-3.6855um,Full Phase Curve Noise Estimate 3.6855-3.705um,Full Phase Curve Noise Estimate 3.705-3.7245um,Full Phase Curve Noise Estimate 3.7245-3.744um,Full Phase Curve Noise Estimate 3.744-3.7635um,Full Phase Curve Noise Estimate 3.7635-3.783um,Full Phase Curve Noise Estimate 3.783-3.8025um,Full Phase Curve Noise Estimate 3.8025-3.822um,Full Phase Curve Noise Estimate 3.822-3.8415um,Full Phase Curve Noise Estimate 3.8415-3.861um,Full Phase Curve Noise Estimate 3.861-3.8805um,Full Phase Curve Noise Estimate 3.8805-3.9um
33,TOI-2202b,5.446229668185153e-05,5.5038869221858516e-05,5.561854004431526e-05,5.6201277539432116e-05,5.6787051178514636e-05,5.7375831458896246e-05,5.7967589852362696e-05,5.856229875679197e-05,5.9159931450807984e-05,5.976046205119201e-05,6.036386547287066e-05,6.097011739131472e-05,6.157919420714638e-05,6.219107301281711e-05,6.280573156123218e-05,6.342314823615369e-05,6.404330202428436e-05,6.466617248891979e-05,6.52917397450666e-05,6.591998443590648e-05,6.65508877105561e-05,6.718443120302229e-05,6.782059701225715e-05,6.845936768328107e-05,6.910072618928972e-05,6.974465591466284e-05,7.039114063886454e-05,7.10401645211421e-05,7.169171208599451e-05,7.234576820936041e-05,7.300231810548239e-05,7.366134731440963e-05,7.43228416901006e-05,7.498678738909258e-05,7.565317085970461e-05,7.632197883174429e-05,7.699319830669561e-05,7.766681654833922e-05,7.83428210738258e-05,7.90211996451277e-05,7.970194026087063e-05,8.038503114854803e-05,8.107046075705312e-05,8.175821774953368e-05,8.24482909965761e-05,8.314066956965542e-05,8.383534273486646e-05,8.453229994692163e-05,8.523153084340345e-05,8.593302523922701e-05,8.663677312135135e-05,8.734276464370383e-05,8.805099012228097e-05,8.876144003047401e-05,8.947410499455835e-05,9.018897578936402e-05,9.090604333411225e-05,9.162529868841026e-05,9.234673304839802e-05,9.307033774303863e-05,9.379610423054708e-05,9.452402409495008e-05,9.525408904277086e-05,9.59862908998405e-05,9.672062160820285e-05,9.745707322316375e-05,9.819563791041628e-05,9.89363079432658e-05,9.967907569997975e-05,0.00010042393366120039,0.0001011708744074455,0.00010191989061672219,0.00010267097506219158,0.0001034241206099178,0.00010417932021669789,0.0001049365669279711,0.00010569585387576444,0.00010645717427673455,0.0001072205214302722,0.00010798588871663657,0.00010875326959517806,0.00010952265760261755,0.00011029404635134581,0.00011106742952781486,0.00011184280089095354,0.00011262015427063952,0.00011339948356621543,0.00011418078274504949,0.00011496404584113707,0.00011574926695375074,0.00011653644024611221,0.00011732555994411831,0.00011811662033511149,0.00011890961576664961,0.00011970454064534452,0.00012050138943573312,0.00012130015665914549,0.00012210083689263824,0.0001229034247679589,0.0001237079149704925
34,TOI-833b,4.872275415075689e-05,4.915745780683353e-05,4.959517513165632e-05,5.0035858113437646e-05,5.047946072181295e-05,5.092593879758617e-05,5.1375249949869554e-05,5.182735346002978e-05,5.228221019194877e-05,5.273978250808748e-05,5.320003419093201e-05,5.366293036943793e-05,5.412843745007625e-05,5.4596523052160656e-05,5.50671559471639e-05,5.554030600170836e-05,5.601594412399066e-05,5.649404221340077e-05,5.6974573113115546e-05,5.7457510565442154e-05,5.7942829169757135e-05,5.843050434285192e-05,5.8920512281507414e-05,5.94128299271838e-05,5.990743493267154e-05,6.040430563055892e-05,6.0903421003438386e-05,6.140476065570721e-05,6.190830478687951e-05,6.241403416631042e-05,6.292193010924593e-05,6.343197445411714e-05,6.394414954100322e-05,6.445843819119324e-05,6.497482368778073e-05,6.549328975722977e-05,6.601382055186077e-05,6.65364006331834e-05,6.706101495606553e-05,6.758764885364838e-05,6.811628802298339e-05,6.864691851137074e-05,6.917952670332185e-05,6.971409930812987e-05,7.025062334803501e-05,7.078908614691263e-05,7.132947531948047e-05,7.187177876099717e-05,7.241598463742712e-05,7.296208137602012e-05,7.351005765632555e-05,7.405990240159894e-05,7.461160477055859e-05,7.516515414952189e-05,7.57205401448603e-05,7.627775257577801e-05,7.683678146739235e-05,7.739761704410138e-05,7.796024972322493e-05,7.852467010890541e-05,7.909086898625608e-05,7.965883731574441e-05,8.022856622779933e-05,8.080004701763741e-05,8.137327114027479e-05,8.194823020576243e-05,8.252491597458216e-05,8.310332035321865e-05,8.368343538992426e-05,8.426525327062022e-05,8.48487663149513e-05,8.543396697251155e-05,8.602084781918486e-05,8.660940155362539e-05,8.719962099387187e-05,8.779149907409092e-05,8.838502884141102e-05,8.898020345289425e-05,8.957701617261537e-05,9.01754603688178e-05,9.077552951119387e-05,9.137721716825979e-05,9.19805170047934e-05,9.258542277939203e-05,9.31919283420927e-05,9.38000276320793e-05,9.44097146754647e-05,9.502098358314696e-05,9.563382854873435e-05,9.624824384654478e-05,9.686422382965544e-05,9.748176292802842e-05,9.810085564670296e-05,9.872149656401554e-05,9.934368032990435e-05,9.996740166426687e-05,0.00010059265535534026,0.00010121943625815966,0.00010184773929306576,0.00010247755944421948
35,HD28109c,6.976511558520486e-06,7.055953488230873e-06,7.1357899822487115e-06,7.2160178802737616e-06,7.2966341148307475e-06,7.377635706882614e-06,7.459019761710421e-06,7.5407834650384235e-06,7.622924079391275e-06,7.705438940662199e-06,7.788325454879577e-06,7.871581095160542e-06,7.955203398834536e-06,8.039189964727441e-06,8.123538450597931e-06,8.208246570711455e-06,8.293312093545673e-06,8.37873283961887e-06,8.464506679433612e-06,8.55063153152522e-06,8.637105360613299e-06,8.723926175847715e-06,8.811092029140602e-06,8.89860101358412e-06,8.986451261946408e-06,9.074640945238405e-06,9.163168271353112e-06,9.25203148376799e-06,9.341228860309372e-06,9.430758711974689e-06,9.520619381809187e-06,9.610809243834198e-06,9.701326702023996e-06,9.792170189328602e-06,9.88333816673999e-06,9.97482912239929e-06,1.0066641570743563e-05,1.0158774051687111e-05,1.0251225129841331e-05,1.0343993393764545e-05,1.0437077455243115e-05,1.0530475948605278e-05,1.0624187530060174e-05,1.0718210877063598e-05,1.0812544687712288e-05,1.090718768015919e-05,1.1002138592052466e-05,1.1097396179997089e-05,1.1192959219038094e-05,1.1288826502160292e-05,1.1384996839810071e-05,1.1481469059435223e-05,1.1578242005038467e-05,1.16753145367515e-05,1.1772685530422086e-05,1.1870353877216845e-05,1.1968318483238196e-05,1.2066578269154821e-05,1.2165132169845175e-05,1.226397913405332e-05,1.2363118124056716e-05,1.2462548115345275e-05,1.2562268096311211e-05,1.2662277067950192e-05,1.2762574043569634e-05,1.286315804851114e-05,1.2964028119878296e-05,1.3065183306273177e-05,1.3166622667545053e-05,1.3268345274543374e-05,1.3370350208878492e-05,1.3472636562693659e-05,1.3575203438440156e-05,1.3678049948660283e-05,1.3781175215777792e-05,1.388457837189574e-05,1.3988258558596233e-05,1.4092214926750052e-05,1.4196446636331975e-05,1.4300952856237383e-05,1.4405732764108179e-05,1.4510785546163842e-05,1.4616110397032862e-05,1.472170651959425e-05,1.4827573124820154e-05,1.4933709431624009e-05,1.5040114666712628e-05,1.5146788064442401e-05,1.5253728866679137e-05,1.536093632266273e-05,1.5468409688873102e-05,1.5576148228901766e-05,1.5684151213327854e-05,1.579241791959266e-05,1.5900947631881863e-05,1.6009739641010916e-05,1.6118793244308635e-05,1.6228107745508382e-05,1.6337682454642128e-05,1.6447516687931112e-05
36,TOI-2641b,6.249560574661933e-05,6.320640135353047e-05,6.392073109529824e-05,6.463856654916995e-05,6.535988012976773e-05,6.60846450494532e-05,6.681283528110319e-05,6.75444255231028e-05,6.827939116643732e-05,6.901770826369192e-05,6.97593534998454e-05,7.050430416475431e-05,7.12525381271743e-05,7.200403381023267e-05,7.275877016827719e-05,7.351672666496895e-05,7.42778832525637e-05,7.504222035230448e-05,7.580971883585581e-05,7.658036000768569e-05,7.735412558837851e-05,7.813099769880145e-05,7.891095884504887e-05,7.969399190416098e-05,8.048008011054938e-05,8.12692070430629e-05,8.206135661270776e-05,8.285651305093859e-05,8.365466089850915e-05,8.445578499484577e-05,8.525987046791272e-05,8.606690272454363e-05,8.687686744121131e-05,8.768975055521297e-05,8.850553825624737e-05,8.932421697836201e-05,9.014577339225781e-05,9.097019439790598e-05,9.179746711751229e-05,9.262757888875265e-05,9.346051725829089e-05,9.429626997559192e-05,9.51348249869624e-05,9.597617042983285e-05,9.68202946272971e-05,9.766718608284116e-05,9.851683347528681e-05,9.936922565393837e-05,0.00010022435163392557,0.00010108220059169463,0.00010194276186069894,0.00010280602492725205,0.00010367197942650484,0.00010454061513860741,0.00010541192198498865,0.00010628589002477802,0.00010716250945135423,0.00010804177058901673,0.00010892366388977413,0.00010980817993024448,0.00011069530940866291,0.00011158504314199113,0.0001124773720631243,0.00011337228721819977,0.00011426977976397019,0.0001151698409653044,0.00011607246219273635,0.00011697763492009293,0.00011788535072223133,0.00011879560127281546,0.00011970837834216203,0.0001206236737951878,0.00012154147958938601,0.00012246178777287268,0.00012338459048250085,0.00012430987994204094,0.00012523764846037884,0.00012616788842980284,0.00012710059232434157,0.00012803575269811396,0.00012897336218376307,0.00012991341349093586,0.00013085589940476684,0.00013180081278445224,0.00013274814656183417,0.00013369789374003476,0.0001346500473921257,0.00013560460065983483,0.0001365615467522856,0.00013752087894477994,0.0001384825905775926,0.00013944667505481618,0.0001404131258432464,0.0001413819364712538,0.00014235310052772523,0.00014332661166103263,0.00014430246357798708,0.0001452806500428602,0.00014626116487643178,0.00014724400195500695
37,TOI-1685b,7.27466039778095e-05,7.331960480108837e-05,7.389753586939988e-05,7.448029955007767e-05,7.50678025283441e-05,7.565995555830859e-05,7.625667323110905e-05,7.685787375881481e-05,7.746347877290075e-05,7.807341313611409e-05,7.86876047667279e-05,7.930598447426443e-05,7.9928485805783e-05,8.055504490196822e-05,8.118560036232126e-05,8.182009311874523e-05,8.245846631694844e-05,8.310066520510671e-05,8.374663702927396e-05,8.439633093503717e-05,8.504969787503094e-05,8.570669052188721e-05,8.636726318622544e-05,8.703137173939196e-05,8.769897354060857e-05,8.837002736821284e-05,8.904449335477828e-05,8.972233292581363e-05,9.040350874183533e-05,9.108798464359243e-05,9.177572560024434e-05,9.246669766030792e-05,9.316086790520105e-05,9.385820440522397e-05,9.45586761778288e-05,9.526225314803901e-05,9.596890611089698e-05,9.667860669579195e-05,9.739132733261208e-05,9.810704121955276e-05,9.882572229251154e-05,9.954734519600816e-05,0.00010027188525548636,0.00010099931845094697,0.00010172962139186593,0.00010246277129326958,0.00010319874595293726,0.00010393752372967124,0.00010467908352257595,0.0001054234047512545,0.00010617046733693245,0.00010692025168443183,0.00010767273866491818,0.00010842790959944914,0.00010918574624322312,0.00010994623077052112,0.00011070934576029964,0.00011147507418240066,0.00011224339938434956,0.00011301430507870977,0.00011378777533096826,0.00011456379454792423,0.00011534234746655635,0.00011612341914335438,0.0001169069949440587,0.0001176930605338557,0.0001184816018679317,0.00011927260518240151,0.00012006605698562927,0.00012086194404985537,0.00012166025340314833,0.0001224609723217021,0.00012326408832239282,0.00012406958915562718,0.0001248774627984689,0.00012568769744803233,0.00012650028151508488,0.00012731520361792143,0.00012813245257646427,0.0001289520174065412,0.0001297738873144071,0.000130598051691463,0.0001314245001091247,0.00013225322231392013,0.00013308420822273024,0.00013391744791820613,0.00013475293164434332,0.0001355906498022094,0.00013643059294581546,0.00013727275177813765,0.00013811711714725223,0.0001389636800426189,0.00013981243159149766,0.0001406633630554425,0.00014151646582695004,0.0001423717314262184,0.00014322915149797056,0.00014408871780841997,0.00014495042224233612,0.00014581425680014928
38,K2-87b,6.326282301915861e-05,6.396613259078426e-05,6.46730173432686e-05,6.538344620024943e-05,6.609738905202808e-05,6.681481670853255e-05,6.753570085518688e-05,6.826001401145404e-05,6.898772949190016e-05,6.971882136955704e-05,7.045326444144008e-05,7.11910341960921e-05,7.193210678297476e-05,7.26764589835995e-05,7.342406818430303e-05,7.417491235051526e-05,7.492897000244735e-05,7.568622019210678e-05,7.644664248155454e-05,7.721021692229684e-05,7.797692403578273e-05,7.87467447949178e-05,7.951966060650766e-05,8.029565329461807e-05,8.107470508477476e-05,8.185679858892762e-05,8.264191679118581e-05,8.343004303423231e-05,8.422116100640083e-05,8.501525472937069e-05,8.581230854644393e-05,8.661230711137244e-05,8.741523537770301e-05,8.822107858861213e-05,8.902982226720259e-05,8.984145220723628e-05,9.065595446428631e-05,9.147331534725949e-05,9.22935214103217e-05,9.311655944514591e-05,9.394241647349143e-05,9.477107974012491e-05,9.560253670601199e-05,9.643677504179175e-05,9.727378262154719e-05,9.8113547516802e-05,9.895605799076644e-05,9.980130249281955e-05,0.00010064926965321842,0.0001014999482779848,0.00010235332734401957,0.00010320939599440572,0.00010406814353386031,0.0001049295594243952,0.00010579363328111789,0.00010666035486819535,0.00010752971409496612,0.0001084017010121931,0.00010927630580845281,0.00011015351880665283,0.00011103333046067382,0.00011191573135212863,0.000112800712187234,0.00011368826379379811,0.00011457837711828629,0.00011547104322302689,0.00011636625328347804,0.00011726399858558447,0.00011816427052325532,0.00011906706059589162,0.00011997236040599301,0.00012088016165687621,0.00012179045615043097,0.00012270323578495533,0.0001236184925530666,0.00012453621853968718,0.00012545640592005522,0.00012637904695783148,0.00012730413400326447,0.00012823165949137397,0.00012916161594022518,0.00013009399594925437,0.00013102879219760484,0.00013196599744255862,0.0001329056045179835,0.00013384760633283562,0.00013479199586970164,0.00013573876618338325,0.0001366879103995189,0.00013763942171325308,0.00013859329338792136,0.00013954951875379024,0.00014050809120684063,0.0001414690042075418,0.00014243225127969847,0.00014339782600932845,0.00014436572204352906,0.00014533593308941359,0.00014630845291307745,0.00014728327533853624
39,WASP-178b,5.073191528449989e-05,5.136837247974534e-05,5.200780321699254e-05,5.265019017694586e-05,5.3295516410121985e-05,5.394376532256681e-05,5.4594920662344944e-05,5.5248966506733584e-05,5.590588725010678e-05,5.6565667592429334e-05,5.7228292528337025e-05,5.7893747336782224e-05,5.856201757117789e-05,5.9233089050024015e-05,5.990694784800442e-05,6.058358028749159e-05,6.126297293045607e-05,6.194511257075653e-05,6.262998622678885e-05,6.33175811344508e-05,6.400788474043934e-05,6.470088469584546e-05,6.53965688500106e-05,6.609492524466675e-05,6.679594210832699e-05,6.749960785089298e-05,6.820591105851077e-05,6.891484048862386e-05,6.962638506523214e-05,7.034053387434119e-05,7.105727615959177e-05,7.177660131806163e-05,7.249849889622972e-05,7.322295858609574e-05,7.394997022144654e-05,7.467952377426212e-05,7.541160935126027e-05,7.614621719055131e-05,7.688333765844125e-05,7.76229612463275e-05,7.836507856770411e-05,7.910968035529461e-05,7.98567574582622e-05,8.060630083951535e-05,8.135830157312786e-05,8.211275084182227e-05,8.286963993454242e-05,8.362896024411112e-05,8.439070326497097e-05,8.515486059097262e-05,8.592142391325783e-05,8.669038501820961e-05,8.746173578544105e-05,8.823546818587719e-05,8.901157427987689e-05,8.97900462154176e-05,9.057087622633438e-05,9.135405663061078e-05,9.213957982872055e-05,9.292743830201743e-05,9.371762461117177e-05,9.451013139465168e-05,9.530495136724664e-05,9.610207731863928e-05,9.690150211199592e-05,9.770321868263042e-05,9.850722003667643e-05,9.931349924979477e-05,0.00010012204946594424,0.00010093286389615682,0.00010174593581734474,0.00010256125857116789,0.00010337882556290074,0.00010419863026033529,0.0001050206661927188,0.00010584492694972658,0.00010667140618042871,0.00010750009759231284,0.00010833099495033141,0.0001091640920759411,0.00010999938284619622,0.00011083686119286482,0.00011167652110153221,0.00011251835661076634,0.00011336236181127734,0.00011420853084510546,0.00011505685790482622,0.00011590733723277392,0.00011675996312028146,0.00011761472990694481,0.0001184716319798867,0.00011933066377305217,0.00012019181976652834,0.00012105509448584277,0.0001219204825013116,0.0001227879784274019,0.00012365757692207316,0.00012452927268616652,0.00012540306046281008,0.00012627893503678887
40,HIP29442b,1.158242045240268e-05,1.1706662145879763e-05,1.1831560921299342e-05,1.1957110350044712e-05,1.2083304218386413e-05,1.2210136516654487e-05,1.2337601429093008e-05,1.2465693324342833e-05,1.2594406746513944e-05,1.2723736406796912e-05,1.285367717557844e-05,1.2984224075029112e-05,1.3115372272123239e-05,1.3247117072064288e-05,1.3379453912092024e-05,1.3512378355637956e-05,1.3645886086810424e-05,1.3779972905187392e-05,1.3914634720896957e-05,1.4049867549961707e-05,1.4185667509897834e-05,1.4322030815549046e-05,1.4458953775136225e-05,1.4596432786517368e-05,1.4734464333640942e-05,1.4873044983176304e-05,1.5012171381319934e-05,1.5151840250758551e-05,1.52920483877839e-05,1.543279265954916e-05,1.557407000145868e-05,1.5715877414683435e-05,1.5858211963794847e-05,1.6001070774510352e-05,1.6144451031544232e-05,1.6288349976557843e-05,1.643276490620487e-05,1.657769317026179e-05,1.6723132169848165e-05,1.686907935572143e-05,1.7015532226646705e-05,1.7162488327842738e-05,1.7309945249490215e-05,1.7457900625304e-05,1.7606352131170906e-05,1.775529748383972e-05,1.7904734439667025e-05,1.8054660793415913e-05,1.8205074377105307e-05,1.8355973058900507e-05,1.8507354742053435e-05,1.865921736388521e-05,1.8811558894803308e-05,1.8964377337363795e-05,1.9117670725365836e-05,1.927143712298226e-05,1.9425674623923112e-05,1.958038135063067e-05,1.9735555453504623e-05,1.98911951101559e-05,2.0047298524687995e-05,2.0203863927004354e-05,2.0360889572140646e-05,2.05183737396224e-05,2.0676314732840863e-05,2.0834710878458208e-05,2.099356052582748e-05,2.1152862046432382e-05,2.1312613833352415e-05,2.147281430074016e-05,2.163346188331609e-05,2.179455503588644e-05,2.195609223287073e-05,2.2118071967846305e-05,2.2280492753109153e-05,2.244335311925064e-05,2.2606651614741108e-05,2.277038680553317e-05,2.2934557274677533e-05,2.309916162194434e-05,2.3264198463462708e-05,2.3429666431371526e-05,2.3595564173473916e-05,2.3761890352910592e-05,2.392864364783781e-05,2.4095822751116706e-05,2.4263426370011476e-05,2.4431453225896548e-05,2.4599902053971866e-05,2.4768771602988067e-05,2.493806063497586e-05,2.5107767924986386e-05,2.5277892260840722e-05,2.5448432442878738e-05,2.561938728372224e-05,2.5790755608044672e-05,2.596253625233975e-05,2.6134728064703745e-05,2.630732990462391e-05,2.6480340642762906e-05
41,HD152843c,8.024092234670786e-06,8.116455738863782e-06,8.209273643800116e-06,8.302542442676041e-06,8.39625872879296e-06,8.490419190897533e-06,8.585020608802691e-06,8.680059849266798e-06,8.775533862117792e-06,8.87143967659957e-06,8.967774397927745e-06,9.06453520404295e-06,9.161719342543466e-06,9.259324127787431e-06,9.3573469381562e-06,9.455785213462942e-06,9.5546364525004e-06,9.65389821071881e-06,9.753568098025897e-06,9.853643776697673e-06,9.954122959398632e-06,1.0055003407302092e-05,1.015628292830154e-05,1.0257959375313191e-05,1.0360030644661548e-05,1.0462494674539968e-05,1.0565349443548496e-05,1.0668592969298619e-05,1.0772223307084002e-05,1.0876238548612737e-05,1.0980636820797565e-05,1.1085416284601011e-05,1.1190575133932217e-05,1.1296111594592813e-05,1.1402023923268975e-05,1.1508310406567273e-05,1.1614969360092737e-05,1.1721999127563646e-05,1.1829398079967756e-05,1.1937164614750333e-05,1.2045297155035562e-05,1.2153794148883277e-05,1.2262654068572307e-05,1.237187540991247e-05,1.2481456691587372e-05,1.2591396454519394e-05,1.2701693261260199e-05,1.2812345695405497e-05,1.2923352361033138e-05,1.3034711882158552e-05,1.3146422902214191e-05,1.3258484083548336e-05,1.3370894106938324e-05,1.348365167112618e-05,1.3596755492368069e-05,1.3710204304000695e-05,1.382399685602295e-05,1.3938131914692072e-05,1.4052608262133922e-05,1.4167424695966488e-05,1.4282580028936299e-05,1.4398073088566988e-05,1.451390271681951e-05,1.4630067769764597e-05,1.474656711726274e-05,1.4863399642659807e-05,1.498056424248813e-05,1.5098059826177038e-05,1.5215885315776878e-05,1.533403964568736e-05,1.5452521762394297e-05,1.5571330624218826e-05,1.569046520106975e-05,1.580992447420448e-05,1.5929707435998073e-05,1.604981308972043e-05,1.617024044931526e-05,1.629098853919005e-05,1.6412056394012173e-05,1.6533443058506206e-05,1.6655147587261598e-05,1.6777169044545904e-05,1.6899506504118214e-05,1.7022159049053825e-05,1.7145125771569963e-05,1.7268405772857583e-05,1.739199816291744e-05,1.7515902060400664e-05,1.7640116592453307e-05,1.776464089456618e-05,1.7889474110425982e-05,1.8014615391772674e-05,1.814006389826181e-05,1.8265818797324927e-05,1.8391879264038708e-05,1.8518244480997443e-05,1.864491363818342e-05,1.877188593284577e-05,1.8899160569382585e-05,1.9026736759218857e-05
42,K2-26b,4.294520868668557e-05,4.3317208219746226e-05,4.369191877507693e-05,4.4069294553671934e-05,4.444929168397151e-05,4.483186811356038e-05,4.5216983508180044e-05,4.56045991574715e-05,4.5994677886956035e-05,4.638718397574953e-05,4.6782083079590144e-05,4.717934215879675e-05,4.7578929410767644e-05,4.7980814206699944e-05,4.8384967032238557e-05,4.879135943174562e-05,4.919996395595078e-05,4.961075411274476e-05,5.0023704320898396e-05,5.043878986648744e-05,5.0855986861866836e-05,5.127527220700912e-05,5.169662355303384e-05,5.2120019267811375e-05,5.254543840349141e-05,5.297286066581504e-05,5.3402266385129214e-05,5.383363648896559e-05,5.426695247609915e-05,5.470219639199033e-05,5.513935080552448e-05,5.557839878696941e-05,5.6019323887076095e-05,5.646211011725385e-05,5.6906741930755135e-05,5.735320420480963e-05,5.780148222365621e-05,5.825156166240356e-05,5.8703428571704536e-05,5.915706936316033e-05,5.961247079542878e-05,6.006961996101502e-05,6.052850427367193e-05,6.098911145639328e-05,6.145142952998412e-05,6.191544680214233e-05,6.238115185704492e-05,6.284853354541193e-05,6.33175809750235e-05,6.378828350164208e-05,6.426063072035542e-05,6.473461245730053e-05,6.521021876172989e-05,6.568743989844385e-05,6.616626634053389e-05,6.664668876243951e-05,6.712869803329795e-05,6.76122852105723e-05,6.809744153394495e-05,6.858415841946246e-05,6.907242745392055e-05,6.956224038947659e-05,7.005358913847885e-05,7.054646576850742e-05,7.10408624975962e-05,7.15367716896685e-05,7.203418585013004e-05,7.253309762163238e-05,7.303349978002031e-05,7.353538523041317e-05,7.403874700343456e-05,7.45435782516049e-05,7.5049872245847e-05,7.555762237212631e-05,7.606682212821944e-05,7.657746512060687e-05,7.70895450614551e-05,7.760305576572946e-05,7.811799114841024e-05,7.863434522178523e-05,7.915211209285968e-05,7.967128596085717e-05,8.019186111478358e-05,8.071383193110353e-05,8.123719287147855e-05,8.176193848058835e-05,8.228806338402414e-05,8.281556228625308e-05,8.334442996864904e-05,8.387466128759417e-05,8.440625117262989e-05,8.493919462467977e-05,8.547348671433554e-05,8.600912258017267e-05,8.654609742714394e-05,8.708440652502445e-05,8.762404520688038e-05,8.816500886761043e-05,8.87072929625339e-05,8.925089300598909e-05
