,Planet Name,Noise Estimate 3.9-4.03um,Full Phase Curve Noise Estimate 3.9-4.03um,Noise Estimate 4.03-4.16um,Full Phase Curve Noise Estimate 4.03-4.16um,Noise Estimate 4.16-4.29um,Full Phase Curve Noise Estimate 4.16-4.29um,Noise Estimate 4.29-4.42um,Full Phase Curve Noise Estimate 4.29-4.42um,Noise Estimate 4.42-4.55um,Full Phase Curve Noise Estimate 4.42-4.55um,Noise Estimate 4.55-4.68um,Full Phase Curve Noise Estimate 4.55-4.68um,Noise Estimate 4.68-4.81um,Full Phase Curve Noise Estimate 4.68-4.81um,Noise Estimate 4.81-4.94um,Full Phase Curve Noise Estimate 4.81-4.94um,Noise Estimate 4.94-5.07um,Full Phase Curve Noise Estimate 4.94-5.07um,Noise Estimate 5.07-5.2um,Full Phase Curve Noise Estimate 5.07-5.2um,Noise Estimate 5.2-5.33um,Full Phase Curve Noise Estimate 5.2-5.33um,Noise Estimate 5.33-5.46um,Full Phase Curve Noise Estimate 5.33-5.46um,Noise Estimate 5.46-5.59um,Full Phase Curve Noise Estimate 5.46-5.59um,Noise Estimate 5.59-5.72um,Full Phase Curve Noise Estimate 5.59-5.72um,Noise Estimate 5.72-5.85um,Full Phase Curve Noise Estimate 5.72-5.85um,Noise Estimate 5.85-5.98um,Full Phase Curve Noise Estimate 5.85-5.98um,Noise Estimate 5.98-6.11um,Full Phase Curve Noise Estimate 5.98-6.11um,Noise Estimate 6.11-6.24um,Full Phase Curve Noise Estimate 6.11-6.24um,Noise Estimate 6.24-6.37um,Full Phase Curve Noise Estimate 6.24-6.37um,Noise Estimate 6.37-6.5um,Full Phase Curve Noise Estimate 6.37-6.5um,Noise Estimate 6.5-6.63um,Full Phase Curve Noise Estimate 6.5-6.63um,Noise Estimate 6.63-6.76um,Full Phase Curve Noise Estimate 6.63-6.76um,Noise Estimate 6.76-6.89um,Full Phase Curve Noise Estimate 6.76-6.89um,Noise Estimate 6.89-7.02um,Full Phase Curve Noise Estimate 6.89-7.02um,Noise Estimate 7.02-7.15um,Full Phase Curve Noise Estimate 7.02-7.15um,Noise Estimate 7.15-7.28um,Full Phase Curve Noise Estimate 7.15-7.28um,Noise Estimate 7.28-7.41um,Full Phase Curve Noise Estimate 7.28-7.41um,Noise Estimate 7.41-7.54um,Full Phase Curve Noise Estimate 7.41-7.54um,Noise Estimate 7.54-7.67um,Full Phase Curve Noise Estimate 7.54-7.67um,Noise Estimate 7.67-7.8um,Full Phase Curve Noise Estimate 7.67-7.8um
33,TOI-2202b,0.00026963261321881363,4.910340201639047e-05,0.000281243492514134,5.121788537578743e-05,0.00029302874386076186,5.3364124021881956e-05,0.00030498546421468527,5.554158927479556e-05,0.0003171109129046986,5.7749782024726956e-05,0.0003294024954470706,5.9988229784404804e-05,0.0003418577496411732,6.225648415693143e-05,0.00035447433354382653,6.455411864576366e-05,0.00036725001500311746,6.688072674869301e-05,0.0003801826624961579,6.923592028928923e-05,0.0003932702370646181,7.16193279482621e-05,0.0004065107851803868,7.403059396421075e-05,0.0004199024324041988,7.646937697878207e-05,0.0004334433777240876,7.893534900563356e-05,0.00044713188847984197,8.142819450611469e-05,0.00046096629579520516,8.394760955741447e-05,0.0004749449904520757,8.64933011012028e-05,0.0004890664191512083,8.906498626265835e-05,0.000503329081112463,9.16623917313322e-05,0.0005177315249743926,9.428525319652487e-05,0.0005322723459588457,9.693331483092565e-05,0.0005469501832710567,9.960632881713725e-05,0.0005617637177096405,0.0001023040549124265,0.000576711669464333,0.00010502626004766589,0.0005917927960822258,0.0001077727179569601,0.0006070058905855923,0.00011054320883487898,0.0006223497797264658,0.00011333751901859479,0.0006378233223650795,0.00011615544069257647,0.0006534254079604941,0.00011899677161371415,0.0006691549551633787,0.00012186131485504761
34,TOI-833b,7.654142245956742e-05,4.062278470500838e-05,7.966135280844996e-05,4.227862352776121e-05,8.282876112146616e-05,4.395966030285485e-05,8.604273906534804e-05,4.566541295110132e-05,8.93024404569239e-05,4.739543237819717e-05,9.260707389637604e-05,4.914929856497661e-05,9.595589657279352e-05,5.092661727983612e-05,9.934820901770847e-05,5.272701729428183e-05,0.00010278335063126753,5.455014800853709e-05,0.00010626069584280126,5.639567741384369e-05,0.00010977965079594885,5.826329033316002e-05,0.00011333965047038186,6.0152686893575205e-05,0.00011694015616923355,6.20635811928139e-05,0.00012058065331465968,6.399570012927559e-05,0.00012426064950450035,6.594878237064779e-05,0.00012797967279139593,6.792257744058232e-05,0.0001317372701523875,6.991684490646726e-05,0.0001355330061224189,7.193135365418608e-05,0.00013936646156955626,7.396588123809091e-05,0.00014323723259324168,7.602021329627313e-05,0.00014714492952983953,7.809414302277762e-05,0.000151089176052129,8.018747068967696e-05,0.0001550696083513531,8.230000321296078e-05,0.00015908587439209212,8.443155375707513e-05,0.00016313763323161427,8.658194137368193e-05,0.00016722455439648496,8.875099067080707e-05,0.00017134631731018408,9.093853150906018e-05,0.0001755026107663481,9.314439872206859e-05,0.00017969313244286392,9.536843185859276e-05,0.00018391758845272426,9.761047494415193e-05
35,HD28109c,4.662323573694989e-05,6.532732008994421e-06,4.8683541060541105e-05,6.821416874447874e-06,5.0774812358266456e-05,7.114440615297213e-06,5.2896557706396415e-05,7.411734304411086e-06,5.5048310355040806e-05,7.71323254195399e-06,5.722962645661836e-05,8.018873137105076e-06,5.944008308818059e-05,8.328596830951065e-06,6.167927651903638e-05,8.642347053750138e-06,6.394682068467812e-05,8.96006971110222e-06,6.624234583541793e-05,9.281712994599274e-06,6.856549733394378e-05,9.607227213341828e-06,7.091593458057465e-05,9.936564643348414e-06,7.329333004865674e-05,1.0269679392397664e-05,7.569736841544805e-05,1.0606527278250037e-05,7.812774577620666e-05,1.0947065718527791e-05,8.058416893112454e-05,1.1291253630801958e-05,8.30663547363103e-05,1.163905134165362e-05,8.557402951131641e-05,1.199042050365812e-05,8.810692849680184e-05,1.2345324019394084e-05,9.066479535678095e-05,1.2703725971699782e-05,9.32473817206796e-05,1.3065591559507159e-05,9.585444676104939e-05,1.3430887038672202e-05,9.848575680330911e-05,1.3799579667292903e-05,0.0001011410849643436,1.417163765507059e-05,0.0001038202108171824,1.4547030116325566e-05,0.00010652292007929804,1.4925727026322217e-05,0.0001092490043223466,1.5307699180598605e-05,0.00011199826070144903,1.5692918157034016e-05,0.00011477049170227109,1.608135628041043e-05,0.00011756550490440045,1.647298658925752e-05
36,TOI-2641b,0.00028795069954424207,5.848269071751538e-05,0.00030066985434654164,6.106594680152013e-05,0.00031358016557701726,6.368802669211879e-05,0.0003266785945014395,6.63483132234062e-05,0.00033996225810681204,6.904622085640767e-05,0.0003534284150260675,7.178119282038911e-05,0.00036707445328650496,7.455269862456906e-05,0.00038089787958024425,7.736023187895143e-05,0.0003948963098144024,8.02033083750695e-05,0.00040906746074476845,8.308146438678806e-05,0.0004234091425328204,8.599425515863614e-05,0.00043791925209433824,8.894125355491239e-05,0.0004525957671306263,9.192204884742852e-05,0.0004674367407514163,9.49362456234225e-05,0.00048244029661323034,9.798346279816188e-05,0.0004976046245089516,0.00010106333271918702,0.0005129279763540469,0.00010417550035111419,0.0005284086625229073,0.00010731962253154764,0.0005440450484955746,0.00011049536729003085,0.0005598355517804574,0.00011370241322305114,0.0005757786390834193,0.00011694044891908253,0.0005918728236975285,0.00012020917242844469,0.0006081166630909795,0.00012350829077341062,0.0006245087566735431,0.00012683751949457356,0.0006410477437243519,0.00013019658222998055,0.000657732301465779,0.00013358521032393828,0.0006745611432699315,0.0001370031424627523,0.0006915330169859884,0.00014045012433500987,0.000708646703377593,0.00014392590831421493,0.0007259010146610153,0.0001474302531618894
37,TOI-1685b,9.380177090504094e-05,5.7754414269047915e-05,9.749172729795452e-05,6.0026346537435396e-05,0.00010123889005418084,6.233350116861744e-05,0.00010504203926983069,6.467512705913506e-05,0.00010890004900681943,6.705053096094022e-05,0.0001128118752379213,6.945907005908047e-05,0.00011677654580398799,7.190014578828733e-05,0.00012079315198645728,7.437319864411015e-05,0.00012486084138674936,7.687770379871015e-05,0.0001289788118708704,7.941316737250987e-05,0.00013314630638832495,8.197912324416093e-05,0.00013736260851339715,8.457513030527922e-05,0.0001416270385870525,8.720077008498664e-05,0.0001459389503611911,8.985564468375398e-05,0.00015029772806545854,9.253937496741563e-05,0.00015470278383143143,9.525159898122244e-05,0.00015915355542059275,9.799197055093997e-05,0.0001636495042118093,0.0001007601580437242,0.00016819011341156348,0.0001035558432661485,0.00017277488645619675,0.00010637872048045368,0.00017740334558040958,0.00010922849552316321,0.00018207503053031167,0.00011210488501269919,0.0001867894974026189,0.00011500761563466768,0.00019154631759436502,0.00011793642349518872,0.0001963450768497938,0.00012089105353406113,0.00020118537439298053,0.0001238712589907114,0.00020606682213632587,0.00012687680091685773,0.00021098904395646696,0.0001299074477306835,0.00021595167503018424,0.00013296297480795016,0.00022095436122394915,0.00013604316410613767
38,K2-87b,0.0002485783532500023,5.84861414205423e-05,0.00025946807869163595,6.104830346676727e-05,0.00027052134641127333,6.364894415232071e-05,0.0002817355213150105,6.628744348566788e-05,0.0002931081070636888,6.896321412184026e-05,0.0003046367331192342,7.167569831466557e-05,0.0003163191435193116,7.442436527564012e-05,0.0003281531870876603,7.720870887059187e-05,0.0003401368088461241,8.00282455990813e-05,0.00035226804243967816,8.288251281214255e-05,0.00036454500342108647,8.577106713228072e-05,0.0003769658832695445,8.86934830461631e-05,0.0003895289440397857,9.164935164564736e-05,0.000402232513555622,9.463827949690583e-05,0.0004150749810760885,9.765988762074482e-05,0.00042805479337385753,0.00010071381056992425,0.00044117045117488755,0.00010379969559146915,0.0004544205059159356,0.00010691720186376903,0.00046780355678301334,0.00011006599979977845,0.0004813182479989484,0.00011324577040882737,0.000494963266332717,0.00011645620471061095,0.0005087373388068913,0.00011969700319579178,0.0005226392305825759,0.00012296787532836256,0.000536667743003871,0.00012626853908554228,0.0005508217117861763,0.00012959872053151596,0.0005651000053344772,0.00013295815342175671,0.0005795015231793863,0.00013634657883505364,0.0005940251945202825,0.00013976374483073804,0.0006086699768658162,0.00014320940612881785,0.0006234348547634094,0.00014668332381105142
39,WASP-178b,0.00014519530673851638,5.020417880696006e-05,0.00015185437173393241,5.25066836001701e-05,0.00015861446628148004,5.4844121379947914e-05,0.00016547404971428006,5.72159594299322e-05,0.00017243165289702064,5.962168976723051e-05,0.000179485872589803,6.206082719360627e-05,0.00018663536644258032,6.453290756470603e-05,0.00019387884852899693,6.703748624579507e-05,0.00020121508534448257,6.957413672801855e-05,0.00020864289220619837,7.21424493836109e-05,0.00021616113000266085,7.474203034201334e-05,0.0002237687022491037,7.737250047170637e-05,0.00023146455241142833,8.00334944549122e-05,0.00023924766146706257,8.272465994421294e-05,0.0002471170456756277,8.544565679171413e-05,0.0002550717545361257,8.819615634270143e-05,0.0002631108689104897,9.097584078682066e-05,0.000271233499295996,9.378440256072977e-05,0.000279438784231354,9.662154379697259e-05,0.0002877258888230938,9.948697581444783e-05,0.00029609400338056384,0.00010238041864643232,0.000304542342149247,0.0001053016006025997,0.00031307014213325594,0.00010825025786187462,0.0003216766619989253,0.00011122613409332791,0.0003303611810523408,0.00011422898010263672,0.00033912299828437565,0.00011725855350188691,0.00034796143147748177,0.00012031461840072818,0.00035687581636917467,0.00012339694511713224,0.0003658655058674993,0.00012650530990612454,0.00037492986931440597,0.0001296394947050817
40,HIP29442b,6.162255779203027e-05,1.0512027002506495e-05,6.428823494168905e-05,1.0966757724196882e-05,6.69939373166366e-05,1.1428316241812866e-05,6.97390046885948e-05,1.18965899287817e-05,7.25228131575522e-05,1.2371472355672314e-05,7.534477159160002e-05,1.2852862682876456e-05,7.820431856169711e-05,1.334066513771847e-05,8.110091968494042e-05,1.3834788561250921e-05,8.403406530762658e-05,1.4335146013014282e-05,8.7003268473003e-05,1.4841654424361033e-05,9.000806312917322e-05,1.535423429274705e-05,9.304800254087565e-05,1.587280941080118e-05,9.612265787540103e-05,1.6397306625100706e-05,9.9231616938077e-05,1.6927655620461037e-05,0.00010237448303690848,1.746378872625775e-05,0.0001055508739593193,1.8005640741871708e-05,0.00010876042104664382,1.8553148778809033e-05,0.00011200276835423236,1.9106252117425772e-05,0.0001152775718868883,1.966489207650315e-05,0.00011858449890081532,2.02290118941686e-05,0.00012192322726453372,2.0798556618876235e-05,0.00012529344487226902,2.1373473009338336e-05,0.00012869484910417423,2.1953709442446146e-05,0.0001321271463284956,2.2539215828345642e-05,0.00013559005144142793,2.312994353194269e-05,0.00013908328744091734,2.3725845300199206e-05,0.00014260658503112365,2.432687519465946e-05,0.0001461596822546824,2.4932988528718613e-05,0.00014974232415017178,2.5544141809190948e-05,0.00015335426243255336,2.6160292681797096e-05
41,HD152843c,4.253405433047822e-05,7.557924323208372e-06,4.442115039828246e-05,7.893244562381259e-06,4.6336624336799746e-05,8.23360729756538e-06,4.8280027998386885e-05,8.578932896898073e-06,5.025093588454045e-05,8.92914575306799e-06,5.22489431337545e-05,9.284173925775262e-06,5.427366376585894e-05,9.643948829765983e-06,5.632472914096993e-05,1.000840496100137e-05,5.8401786599347146e-05,1.0377479654972449e-05,6.0504498254793695e-05,1.0751112872297926e-05,6.263253991921103e-05,1.1129247007627127e-05,6.478560013984794e-05,1.151182671856768e-05,6.69633793339378e-05,1.1898798771918225e-05,6.916558900792442e-05,1.2290111904931782e-05,7.139195105052476e-05,1.2685716699699245e-05,7.36421970905451e-05,1.3085565469039024e-05,7.591606791172244e-05,1.3489612152519546e-05,7.821331291798604e-05,1.3897812221440966e-05,8.053368964348926e-05,1.4310122591772178e-05,8.287696330251031e-05,1.4726501544172165e-05,8.524290637499511e-05,1.5146908650344642e-05,8.763129822406643e-05,1.5571304705072816e-05,9.004192474227803e-05,1.599965166336189e-05,9.247457802379659e-05,1.6431912582188696e-05,9.492905606004168e-05,1.6868051566419614e-05,9.740516245659052e-05,1.7308033718507066e-05,9.990270616940623e-05,1.7751825091619597e-05,0.0001024215012586912,1.8199392645903824e-05,0.0001049613666588074,1.8650704207601306e-05,0.00010752212596292075,1.910572843078175e-05
42,K2-26b,0.00017910044217182258,3.537242748947881e-05,0.0001863372446982416,3.680169963150877e-05,0.00019368460190880636,3.8252806379311597e-05,0.00020114034350472978,3.9725319097784285e-05,0.00020870245229040409,4.121883938977885e-05,0.00021636904562805185,4.273299543338649e-05,0.0002241383598835035,4.426743890997092e-05,0.0002320087372858444,4.582184240894192e-05,0.00023997861475041888,4.739589722029317e-05,0.00024804651431061935,4.8989311444875614e-05,0.00025621103487718345,5.060180836685465e-05,0.00026447084510014703,5.223312504394212e-05,0.0002728246771525165,5.388301107966857e-05,0.000281271321288969,5.555122754872374e-05,0.0002898096210599547,5.7237546051739376e-05,0.00029843846908305933,5.894174788013118e-05,0.0003071568032905849,6.066362327499417e-05,0.00031596360358607543,6.240297076676472e-05,0.000324857888853734,6.41595965845791e-05,0.0003338387142736137,6.59333141260221e-05,0.000342905168902944,6.772394347943802e-05,0.0003520563734900412,6.953131099217668e-05,0.00036129147849222546,7.135524887913117e-05,0.0003706096622733605,7.319559486675092e-05,0.0003800101294601375,7.505219186840704e-05,0.0003894921094390822,7.692488768755048e-05,0.00039905485497870354,7.881353474558555e-05,0.0004086976409633813,8.071798983181224e-05,0.0004184197632271415,8.263811387309619e-05,0.0004282205374771662,8.457377172126143e-05
43,TOI-1246d,0.00017769312530592637,2.6012325641359165e-05,0.0001853466529427399,2.7132718188066743e-05,0.00019311511965806937,2.8269936555886575e-05,0.00020099661278075281,2.9423700750727586e-05,0.0002089893265312746,3.0593746426263954e-05,0.0002170915513757346,3.1779823325472925e-05,0.00022530166487914137,3.298169394165716e-05,0.00023361812379374953,3.41991323602641e-05,0.00024203945717268086,3.543192325079555e-05,0.0002505642603409099,3.667986098422608e-05,0.00025919118958812713,3.794274885609636e-05,0.0002679189574732962,3.922039839915182e-05,0.00027674632865074976,4.051262877232885e-05,0.00028567211614345125,4.181926621520115e-05,0.00029469517800174256,4.314014355885701e-05,0.0003038144142961261,4.447509978567563e-05,0.0003130287644008524,4.582397963167402e-05,0.0003223372045318207,4.718663322608277e-05,0.00033173874550791396,4.856291576362989e-05,0.00034123243070932374,4.995268720566208e-05,0.00035081733421029037,5.135581200679828e-05,0.0003604925590668355,5.2772158864272515e-05,0.0003702572357426581,5.4201600487502325e-05,0.0003801105206586161,5.5644013385748786e-05,0.0003900515948531293,5.709927767201414e-05,0.00040007966274238036,5.856727688154887e-05,0.0004101939509705501,6.00478978035387e-05,0.0004203937073416059,6.15410303247302e-05,0.00043067819982495957,6.304656728386986e-05,0.00044104671562839075,6.456440433599039e-05
44,WASP-62b,9.991041685533675e-05,3.120776488779034e-05,0.00010433584241781989,3.2590079613614785e-05,0.00010882780126628406,3.3993176508220635e-05,0.00011338524017264154,3.541672658794864e-05,0.00011800715941062853,3.6860417580833826e-05,0.0001226926079721193,3.8323952432385474e-05,0.00012744067939695594,3.9807048003003374e-05,0.00013225050811563395,4.130943392558826e-05,0.000137121266223885,4.283085159805869e-05,0.00014205216062349168,4.43710532902632e-05,0.00014704243047565976,4.592980134852205e-05,0.00015209134492272675,4.750686748398597e-05,0.000157198201041576,4.910203213336965e-05,0.00016236232199814862,5.071508388249987e-05,0.0001675830553773644,5.2345818944653724e-05,0.00017285977166676573,5.399404068691356e-05,0.00017819186287544868,5.5659559198779753e-05,0.00018357874127253649,5.7342190898123454e-05,0.0001890198382317361,5.9041758170275245e-05,0.0001945146031703117,6.075808903660554e-05,0.0002000625025724198,6.249101684945606e-05,0.000205663019088067,6.424038001069252e-05,0.00021131565070003772,6.600602171148832e-05,0.00021701990995210292,6.778778969124972e-05,0.00022277532323264717,6.958553601385149e-05,0.0002285814301085148,7.139911685955868e-05,0.0002344377827044701,7.322839233119646e-05,0.0002403439451242501,7.507322627331159e-05,0.00024629949290951795,7.693348610317249e-05,0.00025230401253353873,7.880904265261507e-05
45,WASP-80b,0.00011032473414158327,3.1183295176427954e-05,0.00011488026850035786,3.247091733750855e-05,0.00011950479091418797,3.377803897802305e-05,0.00012419702898152336,3.5104300453568635e-05,0.0001289557934037606,3.644936560879728e-05,0.00013377996847370162,3.78129190889777e-05,0.00013866850404410747,3.9194664069906463e-05,0.0001436204086971884,4.059432032726379e-05,0.00014863474389620795,4.201162258356393e-05,0.00015371061894621797,4.344631908380657e-05,0.00015884718662609302,4.4898170360870914e-05,0.00016404363938118794,4.6366948159370146e-05,0.00016929920598716993,4.785243449268317e-05,0.00017461314861217414,4.935442081257271e-05,0.0001799847602176104,5.087270727452314e-05,0.00018541336224844865,5.240710208489938e-05,0.0001908983025721905,5.395742091839718e-05,0.0001964389536325133,5.5523486396170326e-05,0.00020203471078912585,5.710512761659081e-05,0.00020768499081979264,5.8702179731845795e-05,0.00021338923056421754,6.031448356463127e-05,0.00021914688569251987,6.194188526006172e-05,0.00022495742958352478,6.358423596861874e-05,0.0002308203523002061,6.524139155656001e-05,0.00023673515965139463,6.691321234071088e-05,0.00024270137233030922,6.859956284497027e-05,0.00024871852512170967,7.030031157621223e-05,0.0002547861661705988,7.201533081758475e-05,0.00026090385630617386,7.374449643742424e-05,0.00026707116841562603,7.54876877122602e-05
46,WASP-22b,0.00022784668851839147,7.35546432322946e-05,0.0002378885884119371,7.67964211525585e-05,0.00024808137136374334,8.008690791995254e-05,0.00025842263046113036,8.342532652251048e-05,0.00026891008302300457,8.681094005334749e-05,0.00027954155927241865,9.024304805387762e-05,0.0002903149924887338,9.372098333468399e-05,0.00030122841039300377,9.724410919450406e-05,0.00031227992756896445,0.00010081181697353439,0.0003234677387597809,0.00010442352388945188,0.0003347901129102367,0.00010807867111408274,0.00034624538784729076,0.00011177672205615225,0.00035783196551052165,0.00011551716082155232,0.0003695483076587241,0.00011929949082732268,0.00038139293199091113,0.00012312323354941298,0.0003933644086297303,0.00012698792738744088,0.0004054613569231863,0.00013089312663220782,0.00041768244252709397,0.0001348384005238413,0.000430026374736198,0.00013882333239021333,0.0004424919040362365,0.00014284751885668479,0.00045507781985309255,0.00014691056911947506,0.00046778294847834526,0.00015101210427597765,0.0004806061511531351,0.00015515175670618374,0.0004935463222945672,0.00015932916950012058,0.0005066023878508429,0.00016354399592684654,0.0005197733037728981,0.00016779589894105743,0.000533058054591741,0.00017208455072381548,0.0005464556520920581,0.000176409632254356,0.0005599651340734551,0.00018077083291018453,0.000573585563191898,0.00018516785009306517
47,WASP-60b,0.00030769660905582866,9.143815737930528e-05,0.0003212264065998083,9.545880538362594e-05,0.00033495945000560707,9.953985193168332e-05,0.000348892484900411,0.00010368032992197301,0.0003630224261613043,0.00010787932254895863,0.00037734634234259533,0.00011213595867534254,0.0003918614421541245,0.00011644940881382656,0.00040656506264678366,0.00012081888161620446,0.0004214546588298559,0.00012524362078794826,0.0004365277944976789,0.00012972290236216915,0.00045178213408445905,0.0001342560322791137,0.00046721543539854864,0.00013884234422701015,0.0004828255431134561,0.00014348119770779267,0.0004986103829134266,0.00014817197629734465,0.0005145679562081384,0.0001529140860748655,0.0005306963353446278,0.00015770695419999926,0.0005469936592555302,0.0001625500276196229,0.0005634581294917893,0.0001674427718888871,0.0005800880065956363,0.00017238467009337522,0.0005968816067756672,0.000177375221861036,0.0006138372988511892,0.00018241394245413592,0.0006309535014374025,0.00018750036193277978,0.000648228680346575,0.0001926340243826184,0.0006656613461835602,0.00019781448720030862,0.0006832500521167206,0.0002030413204310994,0.0007009933918075105,0.0002083141061535659,0.000718889997483922,0.00021363243790709573,0.0007369385381448861,0.00021899592015829137,0.0007551377178838268,0.0002244041678027807,0.0007734862743212085,0.00022985680569941725
48,TOI-1296b,0.00016577636895503197,5.078704897317627e-05,0.00017301177867375402,5.3003680390802564e-05,0.00018035583117541204,5.52535954807178e-05,0.00018780676442792935,5.753625442889461e-05,0.00019536291036405023,5.9851146208255125e-05,0.00020302268598159187,6.219778585215486e-05,0.00021078458564614033,6.457571209624598e-05,0.0002186471743906279,6.698448532574381e-05,0.00022660908204771618,6.942368577783078e-05,0.00023466899808290077,7.189291195873262e-05,0.00024282566702117035,7.439177924263513e-05,0.00025107788437957765,7.691991862559153e-05,0.000259424493033628,7.947697561233358e-05,0.00026786437995768113,8.206260921766503e-05,0.00027639647328950507,8.467649106716191e-05,0.0002850197396771769,8.731830458437212e-05,0.0002937331818730159,8.998774425369591e-05,0.00030253583654459053,9.268451494976833e-05,0.00031142677227732814,9.540833132554134e-05,0.00032040508774679996,9.815891725234723e-05,0.00032946991004187865,0.00010093600530618308,0.0003386203931225183,0.00010373933629523812,0.000347855716398008,0.00010656865882432936,0.00035717508341339446,0.00010942372889247533,0.0003665777206333359,0.00011230430952031929,0.0003760628763139204,0.00011521017040450065,0.0003856298194540987,0.00011814108759641736,0.00039527783881946357,0.00012109684320315192,0.000405006242031749,0.00012407722510853175,0.0004148143547183508,0.000127082026712577
49,HAT-P-59b,0.00024067528704606553,6.179971954465023e-05,0.0002512003316963021,6.450230199739306e-05,0.00026188342700336667,6.724546811946772e-05,0.0002727220185624471,7.002856200015343e-05,0.0002837136872765901,7.285096247258635e-05,0.00029485613663835604,7.571207984798934e-05,0.00030614718171856765,7.861135308824324e-05,0.00031758473957177853,8.154824734223807e-05,0.0003291668208264789,8.452225178643692e-05,0.00034089152227311577,8.753287772165488e-05,0.0003527570202981283,9.057965688707464e-05,0.00036476156503974217,9.36621399595928e-05,0.0003769034751632242,9.677989521222876e-05,0.000389181133170656,9.993250730978568e-05,0.0004015929811743575,0.00010311957622356563,0.00041413751707447874,0.00010634071624986549,0.0004268132910904867,0.00010959555511934494,0.00043961890260385,0.00011288373318630253,0.0004525529972756036,0.00011620490268853456,0.0004656142644074965,0.00011955872706974009,0.00047880143451986914,0.0001229448803575774,0.0004921132771230359,0.0001263630465914075,0.0005055485986619365,0.00012981291929452945,0.0005191062406164449,0.00013329420098638438,0.0005327850777419599,0.0001368066027307811,0.0005465840164367105,0.00014034984371665842,0.0005605019932238026,0.0001439236508683109,0.0005745379733375809,0.0001475277584823999,0.0005886909494047918,0.00015116190788930757,0.0006029599402123634,0.00015482584713673154
50,XO-5b,0.00021766343951996114,6.350948434946431e-05,0.00022711833267855265,6.626821769671696e-05,0.00023671518341387363,6.906837119481106e-05,0.00024645166894087417,7.190926710530282e-05,0.00025632559241471425,7.479026443637801e-05,0.0002663348707817536,7.771075539803361e-05,0.0002764775242976866,8.067016234369622e-05,0.0002867516674244758,8.366793511414413e-05,0.0002971555008764242,8.670354871672325e-05,0.00030768730463089924,8.977650128602747e-05,0.0003183454317543395,9.288631228246106e-05,0.0003291283029216489,9.603252089311624e-05,0.00034003440152890785,9.921468460576817e-05,0.00035106226931656527,0.0001024323779318169,0.000362210502434185,0.00010568519125806555,0.0003734777478890656,0.0001089727298105044,0.0003848627003301103,0.00011229461271591358,0.00039636409912576913,0.0001156504721492699,0.0004079807257011104,0.0001190399525567618,0.00041971140110399455,0.0001224627099456516,0.00043155498377464834,0.00012591841123348545,0.0004435103674964601,0.00012940673365017966,0.0004555764795087233,0.00013292736418736017,0.0004677522787645874,0.00013647999909007015,0.00048003675431963674,0.00014006434338659235,0.0004924289238382553,0.00014368011045263855,0.0005049278322064771,0.00014732702160660926,0.0005175325502414861,0.0001510048057330537,0.0005302421734888245,0.00015471319893172134,0.0005430558210996208,0.0001584519441899611
51,WASP-99b,7.736967693643837e-05,1.9923292777641848e-05,8.079089623267403e-05,2.0804283320634785e-05,8.426353985330037e-05,2.1698516026595126e-05,8.778679168040395e-05,2.2605780738820997e-05,9.135987727451732e-05,2.352587803313409e-05,9.498206012333556e-05,2.4458618251895055e-05,9.86526383745621e-05,2.540382066268591e-05,0.00010237094197304453,2.636131272110027e-05,0.00010613633013804997,2.7330929421122185e-05,0.00010994818912869583,2.831251271970717e-05,0.00011380593025508302,2.9305911024633582e-05,0.00011770898810018856,3.031097873662614e-05,0.00012165681892359604,3.132757583830414e-05,0.00012564889922292037,3.2355567523737116e-05,0.00012968472443267864,3.339482386339404e-05,0.00013376380774352903,3.444521950008812e-05,0.0001378856790273699,3.550663337218146e-05,0.00014204988385591865,3.657894846086155e-05,0.00014625598260219484,3.766205155876613e-05,0.0001505035496157472,3.8755833057597776e-05,0.0001547921724637345,3.9860186752696296e-05,0.00015912145123100799,4.097500966280458e-05,0.00016349099787319837,4.210020186348341e-05,0.0001679004356175682,4.323566633282631e-05,0.0001723493984070415,4.438130880829289e-05,0.00017683753038334274,4.5537037653613085e-05,0.00018136448540564585,4.6702763734835534e-05,0.00018592992660158828,4.787840030471023e-05,0.00019053352594776939,4.9063862894663615e-05,0.00019517496387724915,5.02590692137264e-05
